sequencialPrecedente,tipoPrecedente,numeroPrecedente,Processo,numeroRegistro,ministroRelator,leadingCase,dataAfetacao,dataPublicacaoAfetacao,observacaoAfetacao,NOME_MINISTRO_AFETACAO,dataVistaMPF,dataJulgamento,dataPbulicacaoAcordao,processoSTF,dataRemessaSTF,situacaoProcessoSTF,tribunalOrigem,siglaTribunalOrigem,siglaRegiaoOrigem,origemUF,tipoJusticaOrigem,quantidadeProcessosSuspensoNaOrigem,dataPublicacaoEmbargosDeDeclaração,Desafetação,Embargos de Divergência
1941,Controvérsia,43,REsp 1715294,201703263514,,N,,,,,2018-02-08,,,,,,Tribunal Regional Federal da 3ª Região,TRF3      ,SE,SP,Justiça Federal,0,2020-08-18,,
1941,Controvérsia,43,REsp 1715256,201703263575,,N,,,,,2018-02-07,,,,,,Tribunal Regional Federal da 3ª Região,TRF3      ,SE,SP,Justiça Federal,0,,,
1961,Controvérsia,44,REsp 1726120,201703192875,,N,,,,,2018-03-05,,,,,,Tribunal de Justiça do Estado do Rio Grande do Sul,TJRS      ,SU,RS,Justiça Estadual,0,,,
1961,Controvérsia,44,REsp 1715825,201703279509,,S,,,,,2018-03-05,,,,,,Tribunal de Justiça do Estado do Rio Grande do Sul,TJRS      ,SU,RS,Justiça Estadual,0,,,
1961,Controvérsia,44,REsp 1715968,201703279696,,N,,,,,2018-03-05,,,,,,Tribunal de Justiça do Estado do Rio Grande do Sul,TJRS      ,SU,RS,Justiça Estadual,0,,,
1961,Controvérsia,44,REsp 1725116,201800379094,,N,,,,,2018-03-05,,,,,,Tribunal de Justiça do Estado do Rio Grande do Sul,TJRS      ,SU,RS,Justiça Estadual,0,,,
1961,Controvérsia,44,REsp 1725081,201800379109,,N,,,,,2018-03-05,,,,,,Tribunal de Justiça do Estado do Rio Grande do Sul,TJRS      ,SU,RS,Justiça Estadual,0,,,
1961,Controvérsia,44,REsp 1725147,201800379122,,N,,,,,2018-03-05,,,,,,Tribunal de Justiça do Estado do Rio Grande do Sul,TJRS      ,SU,RS,Justiça Estadual,0,,,
1961,Controvérsia,44,REsp 1725117,201800380086,,N,,,,,2018-03-05,,,,,,Tribunal de Justiça do Estado do Rio Grande do Sul,TJRS      ,SU,RS,Justiça Estadual,0,,,
1961,Controvérsia,44,REsp 1725124,201800380429,,N,,,,,2018-03-06,,,,,,Tribunal de Justiça do Estado do Rio Grande do Sul,TJRS      ,SU,RS,Justiça Estadual,0,,,
1961,Controvérsia,44,REsp 1725118,201800380580,,N,,,,,2018-03-05,,,,,,Tribunal de Justiça do Estado do Rio Grande do Sul,TJRS      ,SU,RS,Justiça Estadual,0,,,
1961,Controvérsia,44,REsp 1725136,201800381427,,N,,,,,2018-03-05,,,,,,Tribunal de Justiça do Estado do Rio Grande do Sul,TJRS      ,SU,RS,Justiça Estadual,0,,,
1962,Controvérsia,45,REsp 1727062,201800464989,,N,,,,,2018-03-07,,,,,,Tribunal Regional Federal da 3ª Região,TRF3      ,SE,SP,Justiça Federal,0,,,
1962,Controvérsia,45,REsp 1727063,201800465089,,S,,,,,2018-03-08,,,,,,Tribunal Regional Federal da 3ª Região,TRF3      ,SE,SP,Justiça Federal,0,"2020-05-21, 2020-05-21, 2020-09-04, 2020-09-04",,
1962,Controvérsia,45,REsp 1727064,201800465142,,N,,,,,2018-03-07,,,,,,Tribunal Regional Federal da 3ª Região,TRF3      ,SE,SP,Justiça Federal,0,"2020-09-04, 2020-05-21, 2020-09-04",,
1962,Controvérsia,45,REsp 1727069,201800465206,,N,,,,,2018-03-07,,,,,,Tribunal Regional Federal da 3ª Região,TRF3      ,SE,SP,Justiça Federal,0,"2020-05-21, 2020-09-04",,
1981,Controvérsia,46,REsp 1725281,201800388537,,S,,,,,2018-03-05,,,,,,Tribunal de Justiça do Estado do Mato Grosso,TJMT      ,CO,MT,Justiça Estadual,0,,,
1981,Controvérsia,46,REsp 1725286,201800388663,,N,,,,,2018-03-06,,,,,,Tribunal de Justiça do Estado do Mato Grosso,TJMT      ,CO,MT,Justiça Estadual,0,,,
1981,Controvérsia,46,REsp 1725559,201800388739,,N,,,,,2018-03-05,,,,,,Tribunal de Justiça do Estado do Mato Grosso,TJMT      ,CO,MT,Justiça Estadual,0,,,
1982,Controvérsia,47,REsp 1729593,201800572039,,S,,,,,2018-03-23,,,,,,Tribunal de Justiça de São Paulo - Páteo do Colégio,TJSPCF    ,SE,SP,Justiça Estadual,0,,,
2021,Controvérsia,48,REsp 1729555,201800566060,,S,,,,,2018-03-22,,,,,,Tribunal de Justiça do Estado de São Paulo - Av. Brigadeiro,TJSP      ,SE,SP,Justiça Estadual,721,2021-11-29,,
2021,Controvérsia,48,REsp 1729558,201800566539,,N,,,,,2018-03-22,,,,,,Tribunal de Justiça do Estado de São Paulo - Av. Brigadeiro,TJSP      ,SE,SP,Justiça Estadual,721,,,
2021,Controvérsia,48,REsp 1769635,201802522296,,N,,,,,2018-10-11,,,,,,Tribunal de Justiça do Estado de São Paulo - Av. Brigadeiro,TJSP      ,SE,SP,Justiça Estadual,721,,,
2021,Controvérsia,48,REsp 1769637,201802522425,,N,,,,,2018-10-11,,,,,,Tribunal de Justiça do Estado de São Paulo - Av. Brigadeiro,TJSP      ,SE,SP,Justiça Estadual,721,,,
2021,Controvérsia,48,REsp 1786736,201803330390,,N,,,,,2018-12-17,,,,,,Tribunal de Justiça do Estado de São Paulo - Av. Brigadeiro,TJSP      ,SE,SP,Justiça Estadual,721,,,
2021,Controvérsia,48,REsp 1786737,201803330405,,N,,,,,2018-12-17,,,,,,Tribunal de Justiça do Estado de São Paulo - Av. Brigadeiro,TJSP      ,SE,SP,Justiça Estadual,721,,,
2041,Controvérsia,49,REsp 1731692,201800688423,,S,,,,,2018-04-10,,,,,,Tribunal Regional Federal da 4ª Região,TRF4      ,SU,RS,Justiça Federal,0,,,
2041,Controvérsia,49,REsp 1733191,201800783062,,N,,,,,2018-04-17,,,,,,Tribunal Regional Federal da 4ª Região,TRF4      ,SU,RS,Justiça Federal,0,,,
2042,Controvérsia,50,REsp 1730992,201800647398,,S,,,,,2018-04-10,,,,,,Tribunal de Justiça do Estado do Paraná,TJPR      ,SU,PR,Justiça Estadual,0,,,
2042,Controvérsia,50,REsp 1732431,201800647641,,N,,,,,2018-04-10,,,,,,Tribunal de Justiça do Estado do Paraná,TJPR      ,SU,PR,Justiça Estadual,0,,,
2043,Controvérsia,51,REsp 1734627,201800820617,,S,,,,,2018-04-19,,,,,,Tribunal Regional Federal da 3ª Região,TRF3      ,SE,SP,Justiça Federal,0,,,
2043,Controvérsia,51,REsp 1734656,201800820629,,N,,,,,2018-04-19,,,,,,Tribunal Regional Federal da 3ª Região,TRF3      ,SE,SP,Justiça Federal,0,,,
2043,Controvérsia,51,REsp 1734647,201800821247,,N,,,,,2018-04-19,,,,,,Tribunal Regional Federal da 3ª Região,TRF3      ,SE,SP,Justiça Federal,0,,,
2043,Controvérsia,51,REsp 1734641,201800821259,,N,,,,,2018-04-19,,,,,,Tribunal Regional Federal da 3ª Região,TRF3      ,SE,SP,Justiça Federal,0,,,
2043,Controvérsia,51,REsp 1734685,201800821730,,N,,,,,2018-04-19,,,,,,Tribunal Regional Federal da 3ª Região,TRF3      ,SE,SP,Justiça Federal,0,,,
2043,Controvérsia,51,REsp 1734698,201800822269,,N,,,,,2018-04-19,,,,,,Tribunal Regional Federal da 3ª Região,TRF3      ,SE,SP,Justiça Federal,0,,,
2043,Controvérsia,51,REsp 1734703,201800823571,,N,,,,,2018-04-19,,,,,,Tribunal Regional Federal da 3ª Região,TRF3      ,SE,SP,Justiça Federal,0,,,
2043,Controvérsia,51,REsp 1739338,201801063980,,N,,,,,2018-05-14,,,,,,Tribunal Regional Federal da 4ª Região,TRF4      ,SU,RS,Justiça Federal,0,,,
2043,Controvérsia,51,REsp 1741392,201801157678,,N,,,,,2018-05-28,,,,,,Tribunal Regional Federal da 4ª Região,TRF4      ,SU,RS,Justiça Federal,0,,,
2043,Controvérsia,51,REsp 1741436,201801157680,,N,,,,,2018-05-28,,,,,,Tribunal Regional Federal da 4ª Região,TRF4      ,SU,RS,Justiça Federal,0,,,
2043,Controvérsia,51,REsp 1741437,201801157743,,N,,,,,2018-05-18,,,,,,Tribunal Regional Federal da 4ª Região,TRF4      ,SU,RS,Justiça Federal,0,,,
2043,Controvérsia,51,REsp 1741868,201801183653,,N,,,,,2018-05-29,,,,,,Tribunal Regional Federal da 4ª Região,TRF4      ,SU,RS,Justiça Federal,0,,,
2043,Controvérsia,51,REsp 1749901,201801573093,,N,,,,,2018-08-09,,,,,,Tribunal Regional Federal da 1ª Região,TRF1      ,CO,DF,Justiça Federal,0,,,
2081,Controvérsia,52,REsp 1736496,201800917358,,S,,,,,2018-05-14,,,,,,Tribunal de Justiça do Distrito Federal e Territórios,TJDFT     ,CO,DF,Justiça Estadual,0,,,
2081,Controvérsia,52,REsp 1750900,201801627779,,N,,,,,2018-08-07,,,,,,Tribunal de Justiça do Distrito Federal e Territórios,TJDFT     ,CO,DF,Justiça Estadual,0,,,
2082,Controvérsia,53,REsp 1735828,201800888414,,S,,,,,2018-05-10,,,,,,Tribunal de Justiça do Estado do Pará,TJPA      ,NO,PA,Justiça Estadual,0,,,
2082,Controvérsia,53,REsp 1738994,201801049746,,N,,,,,2018-05-14,,,,,,Tribunal de Justiça do Estado do Pará,TJPA      ,NO,PA,Justiça Estadual,0,,,
2083,Controvérsia,54,REsp 1746519,201801402276,,S,,,,,2018-06-21,,,,,,Tribunal de Justiça do Estado de Minas Gerais,TJMG      ,SE,MG,Justiça Estadual,0,,,
2083,Controvérsia,54,REsp 1746522,201801402580,,N,,,,,2018-06-21,,,,,,Tribunal de Justiça do Estado de Minas Gerais,TJMG      ,SE,MG,Justiça Estadual,0,,,
2083,Controvérsia,54,REsp 1763531,201802260960,,N,,,,,2018-09-14,,,,,,Tribunal de Justiça do Estado de Minas Gerais,TJMG      ,SE,MG,Justiça Estadual,0,,,
2083,Controvérsia,54,REsp 1763759,201802269120,,N,,,,,2018-09-14,,,,,,Tribunal de Justiça do Estado de Minas Gerais,TJMG      ,SE,MG,Justiça Estadual,0,,,
2101,Controvérsia,55,REsp 1740911,201801092506,,S,,,,,2018-05-25,,,,,,Tribunal de Justiça do Distrito Federal e Territórios,TJDFT     ,CO,DF,Justiça Estadual,0,,,
2103,Controvérsia,56,REsp 1735907,201800860273,,N,,,,,2018-11-09,,,,,,Tribunal de Justiça do Estado do Mato Grosso,TJMT      ,CO,MT,Justiça Estadual,0,,,
2103,Controvérsia,56,REsp 1735591,201800860285,,N,,,,,2018-11-08,,,,,,Tribunal de Justiça do Estado do Mato Grosso,TJMT      ,CO,MT,Justiça Estadual,0,,,
2103,Controvérsia,56,REsp 1736252,201800903006,,S,,,,,2018-11-08,,,,,,Tribunal de Justiça do Estado do Mato Grosso,TJMT      ,CO,MT,Justiça Estadual,0,,,
2103,Controvérsia,56,REsp 1736278,201800915000,,N,,,,,2018-11-08,,,,,,Tribunal de Justiça do Estado do Mato Grosso,TJMT      ,CO,MT,Justiça Estadual,0,,,
2103,Controvérsia,56,REsp 1736503,201800917548,,N,,,,,2018-11-08,,,,,,Tribunal de Justiça do Estado do Mato Grosso,TJMT      ,CO,MT,Justiça Estadual,0,,,
2103,Controvérsia,56,REsp 1746683,201801411263,,N,,,,,2018-07-04,,,,,,Tribunal Regional Federal da 4ª Região,TRF4      ,SU,RS,Justiça Federal,0,,,
2103,Controvérsia,56,REsp 1752738,201801745206,,N,,,,,2018-08-13,,,,,,Tribunal de Justiça do Estado do Mato Grosso,TJMT      ,CO,MT,Justiça Estadual,0,,,
2103,Controvérsia,56,REsp 1752884,201801749448,,N,,,,,2018-08-13,,,,,,Tribunal de Justiça do Estado do Mato Grosso,TJMT      ,CO,MT,Justiça Estadual,0,,,
2103,Controvérsia,56,REsp 1768245,201802482750,,N,,,,,2018-09-28,,,,,,Tribunal Regional Federal da 4ª Região,TRF4      ,SU,RS,Justiça Federal,0,,,
2103,Controvérsia,56,REsp 1806707,201901010214,,N,,,,,2019-04-22,,,,,,Tribunal de Justiça do Distrito Federal e Territórios,TJDFT     ,CO,DF,Justiça Estadual,0,,,
2103,Controvérsia,56,REsp 1819120,201901672968,,N,,,,,2019-06-24,,,,,,Tribunal de Justiça do Estado do Amazonas,TJAM      ,NO,AM,Justiça Estadual,0,,,
2103,Controvérsia,56,REsp 1825336,201902002988,,N,,,,,2019-08-05,,,,,,Tribunal de Justiça do Estado do Espírito Santo,TJES      ,SE,ES,Justiça Estadual,0,,,
2103,Controvérsia,56,REsp 1833507,201902424960,,N,,,,,2019-08-27,,,,,,Tribunal de Justiça do Estado do Amazonas,TJAM      ,NO,AM,Justiça Estadual,0,,,
2103,Controvérsia,56,REsp 1835068,201902580818,,N,,,,,2019-09-05,,,,,,Tribunal de Justiça do Estado do Espírito Santo,TJES      ,SE,ES,Justiça Estadual,0,,,
2103,Controvérsia,56,REsp 1835059,201902580820,,N,,,,,2019-09-05,,,,,,Tribunal de Justiça do Estado do Espírito Santo,TJES      ,SE,ES,Justiça Estadual,0,,,
2103,Controvérsia,56,REsp 1835165,201902582382,,N,,,,,2019-09-05,,,,,,Tribunal de Justiça do Estado do Espírito Santo,TJES      ,SE,ES,Justiça Estadual,0,,,
2084,Controvérsia,57,REsp 1750370,201801607572,,N,,,,,2018-08-13,,,,,,Tribunal de Justiça de São Paulo - Páteo do Colégio,TJSPCF    ,SE,SP,Justiça Estadual,0,,,
2084,Controvérsia,57,REsp 1750381,201801607624,,N,,,,,2018-08-13,,,,,,Tribunal de Justiça de São Paulo - Páteo do Colégio,TJSPCF    ,SE,SP,Justiça Estadual,0,,,
2084,Controvérsia,57,REsp 1750367,201801607964,,S,,,,,2018-09-03,,,,,,Tribunal de Justiça de São Paulo - Páteo do Colégio,TJSPCF    ,SE,SP,Justiça Estadual,0,,,
2084,Controvérsia,57,REsp 1866860,201903271208,,N,,,,,2020-03-11,,,,,,Tribunal de Justiça do Estado do Rio Grande do Sul,TJRS      ,SU,RS,Justiça Estadual,0,,,
2084,Controvérsia,57,REsp 1862665,202000403200,,N,,,,,2020-03-11,,,,,,Tribunal de Justiça de São Paulo - Páteo do Colégio,TJSPCF    ,SE,SP,Justiça Estadual,0,,,
2084,Controvérsia,57,REsp 1878338,202001360322,,N,,,,,2020-08-07,,,,,,Tribunal de Justiça de São Paulo - Páteo do Colégio,TJSPCF    ,SE,SP,Justiça Estadual,0,,,
2084,Controvérsia,57,REsp 1882172,202001611501,,N,,,,,2020-08-07,,,,,,Tribunal de Justiça de São Paulo - Páteo do Colégio,TJSPCF    ,SE,SP,Justiça Estadual,0,,,
2085,Controvérsia,58,REsp 1750624,201801620670,,N,,,,,2018-08-09,,,,,,Tribunal de Justiça do Estado de Santa Catarina,TJSC      ,SU,SC,Justiça Estadual,0,2022-06-29,,
2085,Controvérsia,58,REsp 1750656,201801621643,,N,,,,,2018-08-09,,,,,,Tribunal de Justiça do Estado de Santa Catarina,TJSC      ,SU,SC,Justiça Estadual,0,,,
2085,Controvérsia,58,REsp 1750660,201801621909,,S,,,,,2018-08-09,,,,,,Tribunal de Justiça do Estado de Santa Catarina,TJSC      ,SU,SC,Justiça Estadual,0,2022-06-29,,
2086,Controvérsia,59,REsp 1696270,201702251778,,N,,,,,2018-11-23,,,,,,Tribunal Regional Federal da 1ª Região,TRF1      ,CO,DF,Justiça Federal,0,,,
2086,Controvérsia,59,REsp 1702675,201702611899,,N,,,,,2018-11-23,,,,,,Tribunal Regional Federal da 1ª Região,TRF1      ,CO,DF,Justiça Federal,0,,,
2086,Controvérsia,59,REsp 1703535,201702641549,,N,,,,,2018-11-23,,,,,,Tribunal Regional Federal da 1ª Região,TRF1      ,CO,DF,Justiça Federal,0,,,
2086,Controvérsia,59,REsp 1756406,201801950090,,S,,,,,2018-08-16,,,,,,Tribunal Regional Federal da 1ª Região,TRF1      ,CO,DF,Justiça Federal,0,,,
2104,Controvérsia,60,REsp 1757352,201801986028,,S,,,,,2018-08-16,,,,,,Tribunal de Justiça do Estado de Santa Catarina,TJSC      ,SU,SC,Justiça Estadual,24,2020-09-11,,
2104,Controvérsia,60,REsp 1757385,201801990265,,N,,,,,2018-12-14,,,,,,Tribunal de Justiça do Estado de Santa Catarina,TJSC      ,SU,SC,Justiça Estadual,24,,,
2122,Controvérsia,61,REsp 1759098,201802044549,,S,,,,,2018-08-24,,,,,,Tribunal Regional Federal da 4ª Região,TRF4      ,SU,RS,Justiça Federal,0,"2020-09-16, 2021-11-03",,
2123,Controvérsia,62,REsp 1761119,201802126648,,N,,,,,2018-09-03,,,RE 1259121,,Autuado no STF,Tribunal de Justiça do Estado de São Paulo - Av. Brigadeiro,TJSP      ,SE,SP,Justiça Estadual,0,2019-11-12,,
2123,Controvérsia,62,REsp 1761618,201802160131,,S,,,,,2018-09-03,,,RE 1259119,,Baixado,Tribunal de Justiça do Estado de São Paulo - Av. Brigadeiro,TJSP      ,SE,SP,Justiça Estadual,0,2019-11-12,,
2123,Controvérsia,62,REsp 1762577,201802210940,,N,,,,,2018-09-03,,,RE 1259120,,Autuado no STF,Tribunal de Justiça do Estado de São Paulo - Av. Brigadeiro,TJSP      ,SE,SP,Justiça Estadual,0,2019-11-12,,
2124,Controvérsia,63,REsp 1751185,201801637853,,S,,,,,2018-08-15,,,,,,Tribunal Regional Federal da 3ª Região,TRF3      ,SE,SP,Justiça Federal,0,,,
2124,Controvérsia,63,REsp 1751222,201801637978,,N,,,,,2018-08-15,,,,,,Tribunal Regional Federal da 3ª Região,TRF3      ,SE,SP,Justiça Federal,0,,,
2124,Controvérsia,63,REsp 1751225,201801638268,,N,,,,,2018-08-15,,,,,,Tribunal Regional Federal da 3ª Região,TRF3      ,SE,SP,Justiça Federal,0,,,
2124,Controvérsia,63,REsp 1754606,201801809370,,N,,,,,2018-08-20,,,,,,Tribunal Regional Federal da 4ª Região,TRF4      ,SU,RS,Justiça Federal,0,,,
2141,Controvérsia,64,REsp 1751661,201801623501,,N,,,,,2018-08-15,,,,,,Tribunal Regional Federal da 4ª Região,TRF4      ,SU,RS,Justiça Federal,0,,,
2141,Controvérsia,64,REsp 1751667,201801623525,,N,,,,,2018-08-15,,,,,,Tribunal Regional Federal da 4ª Região,TRF4      ,SU,RS,Justiça Federal,0,,,
2141,Controvérsia,64,REsp 1751666,201801623614,,N,,,,,2018-08-15,,,,,,Tribunal Regional Federal da 4ª Região,TRF4      ,SU,RS,Justiça Federal,0,,,
2141,Controvérsia,64,AREsp 1710485,201801623626,,N,,,,,2018-08-15,,,,,,Tribunal Regional Federal da 4ª Região,TRF4      ,SU,RS,Justiça Federal,0,,,
2141,Controvérsia,64,REsp 1761874,201802177302,,S,,,,,2018-09-03,,,,,,Tribunal Regional Federal da 4ª Região,TRF4      ,SU,RS,Justiça Federal,0,,,
2141,Controvérsia,64,REsp 1763232,201802243520,,N,,,,,2018-09-14,,,,,,Tribunal Regional Federal da 4ª Região,TRF4      ,SU,RS,Justiça Federal,0,,,
2141,Controvérsia,64,REsp 1766553,201802402222,,N,,,,,2018-09-21,,,,,,Tribunal Regional Federal da 4ª Região,TRF4      ,SU,RS,Justiça Federal,0,,,
2141,Controvérsia,64,REsp 1768294,201802483925,,N,,,,,2018-10-02,,,,,,Tribunal Regional Federal da 4ª Região,TRF4      ,SU,RS,Justiça Federal,0,,,
2125,Controvérsia,65,REsp 1756799,201801898895,,N,,,,,2018-09-04,,,,,,Tribunal Regional Federal da 4ª Região,TRF4      ,SU,RS,Justiça Federal,0,,,
2125,Controvérsia,65,REsp 1756803,201801899136,,N,,,,,2018-08-31,,,,,,Tribunal Regional Federal da 4ª Região,TRF4      ,SU,RS,Justiça Federal,0,,,
2125,Controvérsia,65,REsp 1799305,201802543554,,S,,,,,2019-03-01,,,,,,Tribunal Regional Federal da 5ª Região,TRF5      ,NE,PE,Justiça Federal,0,,,
2126,Controvérsia,66,REsp 1763462,201802258148,,S,,,,,2018-09-17,,,,,,Tribunal de Justiça do Estado de Minas Gerais,TJMG      ,SE,MG,Justiça Estadual,0,2021-11-30,,
2126,Controvérsia,66,REsp 1771140,201802585686,,N,,,,,,,,,,,Tribunal de Justiça do Estado do Paraná,TJPR      ,SU,PR,Justiça Estadual,0,,,
2126,Controvérsia,66,REsp 1771800,201802605292,,N,,,,,,,,,,,Tribunal de Justiça do Distrito Federal e Territórios,TJDFT     ,CO,DF,Justiça Estadual,0,,,
2126,Controvérsia,66,REsp 1777553,201802913600,,N,,,,,,,,,,,Tribunal de Justiça de São Paulo - Páteo do Colégio,TJSPCF    ,SE,SP,Justiça Estadual,0,"2021-11-29, 2021-11-29",,
2126,Controvérsia,66,REsp 1778549,201802972399,,N,,,,,,,,,,,Tribunal de Justiça de São Paulo - Páteo do Colégio,TJSPCF    ,SE,SP,Justiça Estadual,0,,,
2127,Controvérsia,67,REsp 1765458,201802353382,,S,,,,,2018-09-20,,,,,,Tribunal de Justiça do Estado do Rio Grande do Sul,TJRS      ,SU,RS,Justiça Estadual,0,,,
2127,Controvérsia,67,REsp 1765907,201802366194,,N,,,,,2018-09-20,,,,,,Tribunal de Justiça do Estado do Rio Grande do Sul,TJRS      ,SU,RS,Justiça Estadual,0,,,
2127,Controvérsia,67,REsp 1766668,201802403976,,N,,,,,2018-09-20,,,,,,Tribunal de Justiça do Estado do Rio Grande do Sul,TJRS      ,SU,RS,Justiça Estadual,0,,,
2127,Controvérsia,67,REsp 1768335,201802487346,,N,,,,,2018-10-02,,,,,,Tribunal de Justiça do Estado do Paraná,TJPR      ,SU,PR,Justiça Estadual,0,,,
2142,Controvérsia,68,REsp 1767945,201802434650,,S,,,,,2018-10-16,,,,,,Tribunal Regional Federal da 4ª Região,TRF4      ,SU,RS,Justiça Federal,0,,,
2142,Controvérsia,68,REsp 1768060,201802441109,,N,,,,,2018-10-03,,,,,,Tribunal Regional Federal da 4ª Região,TRF4      ,SU,RS,Justiça Federal,0,,,
2142,Controvérsia,68,REsp 1768415,201802460469,,N,,,,,2018-10-03,,,,,,Tribunal Regional Federal da 4ª Região,TRF4      ,SU,RS,Justiça Federal,0,2021-12-09,,
2130,Controvérsia,69,REsp 1761278,201802134763,,S,,,,,2018-09-03,,,,,,Tribunal de Justiça do Distrito Federal e Territórios,TJDFT     ,CO,DF,Justiça Estadual,0,,,
2133,Controvérsia,70,REsp 1769209,201802549084,,N,,,,,2018-10-18,,,,,,Tribunal Regional Federal da 5ª Região,TRF5      ,NE,PE,Justiça Federal,0,"2021-10-26, 2021-10-26",,
2133,Controvérsia,70,REsp 1769306,201802554613,,S,,,,,2018-10-02,,,,,,Tribunal Regional Federal da 5ª Região,TRF5      ,NE,PE,Justiça Federal,0,"2021-10-26, 2021-10-26",,
2134,Controvérsia,71,REsp 1772158,201802508406,,N,,,,,2018-10-22,,,,,,Tribunal de Justiça do Estado do Pará,TJPA      ,NO,PA,Justiça Estadual,0,,,
2134,Controvérsia,71,REsp 1771849,201802675596,,S,,,,,2018-10-22,,,,,,Tribunal de Justiça do Estado do Pará,TJPA      ,NO,PA,Justiça Estadual,0,,,
2135,Controvérsia,72,REsp 1770799,201802634094,,S,,,,,2018-10-17,,,,,,Tribunal de Justiça do Estado de Santa Catarina,TJSC      ,SU,SC,Justiça Estadual,0,,,
2135,Controvérsia,72,REsp 1770802,201802634235,,N,,,,,2018-10-17,,,,,,Tribunal de Justiça do Estado de Santa Catarina,TJSC      ,SU,SC,Justiça Estadual,0,,,
2135,Controvérsia,72,REsp 1770805,201802634260,,N,,,,,2018-10-17,,,,,,Tribunal de Justiça do Estado de Santa Catarina,TJSC      ,SU,SC,Justiça Estadual,0,,,
2135,Controvérsia,72,REsp 1770900,201802637289,,N,,,,,2018-10-17,,,,,,Tribunal de Justiça do Estado de Santa Catarina,TJSC      ,SU,SC,Justiça Estadual,0,,,
2143,Controvérsia,73,REsp 1770753,201802631141,,N,,,,,2018-10-17,,,,,,Tribunal de Justiça do Estado de Santa Catarina,TJSC      ,SU,SC,Justiça Estadual,0,,,
2143,Controvérsia,73,REsp 1770760,201802631242,,S,,,,,2018-10-17,,,,,,Tribunal de Justiça do Estado de Santa Catarina,TJSC      ,SU,SC,Justiça Estadual,0,2023-06-28,,
2143,Controvérsia,73,REsp 1770808,201802634652,,N,,,,,2018-10-17,,,,,,Tribunal de Justiça do Estado de Santa Catarina,TJSC      ,SU,SC,Justiça Estadual,0,2023-06-28,,
2143,Controvérsia,73,REsp 1770967,201802637305,,N,,,,,2018-10-17,,,,,,Tribunal de Justiça do Estado de Santa Catarina,TJSC      ,SU,SC,Justiça Estadual,0,2023-06-28,,
2136,Controvérsia,74,REsp 1767631,201802413985,,S,,,,,2018-10-26,,,,,,Tribunal Regional Federal da 4ª Região,TRF4      ,SU,RS,Justiça Federal,0,2023-11-21,,
2136,Controvérsia,74,REsp 1771962,201802615013,,N,,,,,2018-10-26,,,,,,Tribunal Regional Federal da 4ª Região,TRF4      ,SU,RS,Justiça Federal,0,,,
2136,Controvérsia,74,REsp 1772470,201802636886,,N,,,,,2018-10-26,,,,,,Tribunal Regional Federal da 4ª Região,TRF4      ,SU,RS,Justiça Federal,0,,,
2136,Controvérsia,74,REsp 1772556,201802641327,,N,,,,,2018-10-26,,,,,,Tribunal Regional Federal da 4ª Região,TRF4      ,SU,RS,Justiça Federal,0,,,
